mutants,gene,Fold_change
RMV8_hybrid_T60_MMC,recA,0.9399053
RMV8_hybrid_T60_MMC,recA,0.959269547
RMV8_hybrid_T60_MMC,dnaC,2.157170779
RMV8_hybrid_T60_MMC,dnaC,2.213588571
RMV8_hybrid_T60_MMC,dnaC,2.145390336
RMV8_hybrid_T60_MMC,RMV8_lytA,0.964792014
RMV8_hybrid_T60_MMC,RMV8_lytA,0.906880267
RMV8_hybrid_T60_MMC,RMV8_lytA,0.857612901
RMV8_hybrid_T60_MMC,Int_RMV8,1.154888188
RMV8_hybrid_T60_MMC,Int_RMV8,1.29122214
RMV8_hybrid_T60_MMC,Int_RMV8,1.169489343
RMV8_hybrid_T60_MMC,Imma_2743,1.457649595
RMV8_hybrid_T60_MMC,Imma_2743,1.518073367
RMV8_hybrid_T60_MMC,Imma_2743,1.538795351
RMV8_hybrid_T120_MMC,rpoA,1.04877733986949
RMV8_hybrid_T120_MMC,rpoA,1.01254786770016
RMV8_hybrid_T120_MMC,rpoA,0.94167397300142
RMV8_hybrid_T120_MMC,recA,0.79383974934578
RMV8_hybrid_T120_MMC,recA,0.73650602176389
RMV8_hybrid_T120_MMC,recA,0.84378406945049
RMV8_hybrid_T120_MMC,dnaC,9.38325965043290
RMV8_hybrid_T120_MMC,dnaC,9.67283730101340
RMV8_hybrid_T120_MMC,dnaC,9.18367688807589
RMV8_hybrid_T120_MMC,RMV8_lytA,4.73609532908632
RMV8_hybrid_T120_MMC,RMV8_lytA,5.37665246293370
RMV8_hybrid_T120_MMC,RMV8_lytA,5.02222015275829
RMV8_hybrid_T120_MMC,Int_RMV8,1.41260934061658
RMV8_hybrid_T120_MMC,Int_RMV8,1.35570208724203
RMV8_hybrid_T120_MMC,Int_RMV8,1.39316108834214
RMV8_hybrid_T120_MMC,Imma_2743,1.95446273757092
RMV8_hybrid_T120_MMC,Imma_2743,2.18423867216012
RMV8_hybrid_T120_MMC,Imma_2743,2.08608877251970
